,_id,ltable_id,rtable_id,ltable_Country,ltable_Industry,ltable_MarketValue,ltable_Name,rtable_Name,rtable_Country,rtable_Sector,rtable_Industry,rtable_MarketValue
39257,39257,1467,4520,United States,Environmental & Waste,25100,Waste Management,"Waste Management, Inc.",United States,Public Utilities,Environmental Services,32215.95953
39260,39260,2522,4521,United States,Precision Healthcare Equipment,11200,Waters,Waters Corporation,United States,Capital Goods,Biotechnology: Laboratory Analytical Instruments,12518.21624
39261,39261,3098,4523,United States,Wholesalers: Diversified,4761,Watsco,"Watsco, Inc.",United States,Consumer Durables,Industrial Machinery/Components,5098.0596350000005
39291,39291,2112,4532,United States,Managed Health Care,4200,WellCare Health Plans,WebMD Health Corp,United States,Miscellaneous,Business Services,1987.7470460000002
39304,39304,1362,4534,United States,Electric Utilities,17900,WEC Energy Group,"WEC Energy Group, Inc.",United States,Public Utilities,Power Generation,19133.62898
39389,39389,1521,4539,United States,Food Markets,-,Wegmans Food Markets,"Weis Markets, Inc.",United States,Consumer Services,Food Chains,1604.492125
39390,39390,1490,4539,United States,Food and Drug Stores,1212,Weis Markets,"Weis Markets, Inc.",United States,Consumer Services,Food Chains,1604.492125
39411,39411,2112,4540,United States,Managed Health Care,4200,WellCare Health Plans,"WellCare Health Plans, Inc.",United States,Health Care,Medical Specialities,6211.5239710000005
39412,39412,2103,4542,United States,Major Banks,256000,Wells Fargo,Wells Fargo & Company,United States,Finance,Major Banks,278515.5275
39422,39422,2103,4543,United States,Major Banks,256000,Wells Fargo,Wells Fargo Global Dividend Opportunity Fund,United States,n/a,n/a,267.2161219
39428,39428,2103,4544,United States,Major Banks,256000,Wells Fargo,Wells Fargo Income Opportunities Fund,United States,n/a,n/a,595.611492
39429,39429,2103,4545,United States,Major Banks,256000,Wells Fargo,Wells Fargo Multi-Sector Income Fund,United States,n/a,n/a,548.7036698
39430,39430,2669,4546,United States,Real Estate,24300,Welltower,Welltower Inc.,United States,Consumer Services,Real Estate Investment Trusts,25722.24056
39440,39440,3055,4548,United States,"Trucking, Truck Leasing",1957,Werner Enterprises,"Werner Enterprises, Inc.",United States,Transportation,Trucking Freight/Courier Services,1891.4498670000003
39463,39463,3099,4551,United States,Wholesalers: Diversified,2307,WESCO International,"WESCO International, Inc.",United States,Consumer Non-Durables,Telecommunications Equipment,3690.328494
39519,39519,1265,4552,United States,Diversified Outsourcing Services,1904,West,West Bancorporation,United States,Finance,Major Banks,369.56017710000003
39524,39524,1265,4553,United States,Diversified Outsourcing Services,1904,West,West Corporation,United States,Miscellaneous,Business Services,2035.4672440000002
39529,39529,1265,4554,United States,Diversified Outsourcing Services,1904,West,"West Marine, Inc.",United States,Consumer Durables,Automotive Aftermarket,238.5152449
39568,39568,1265,4555,United States,Diversified Outsourcing Services,1904,West,"West Pharmaceutical Services, Inc.",United States,Basic Industries,Specialty Chemicals,5984.203412
39577,39577,3078,4557,United States,Utilities: Gas and Electric,7026,Westar Energy,"Westar Energy, Inc.",United States,Public Utilities,Power Generation,7708.783941
39578,39578,1848,4560,United States,"Insurance: Life, Health (Mutual)",-,Western & Southern Financial Group,Western Alliance Bancorporation,United States,Finance,Major Banks,5170.69555
39579,39579,772,4560,United States,Business & Personal Services,9900,Western Union,Western Alliance Bancorporation,United States,Finance,Major Banks,5170.69555
39583,39583,921,4560,United States,Computer Storage Devices,10200,Western Digital,Western Alliance Bancorporation,United States,Finance,Major Banks,5170.69555
39584,39584,2362,4560,United States,Oil & Gas Operations,2600,Western Refining,Western Alliance Bancorporation,United States,Finance,Major Banks,5170.69555
39588,39588,772,4561,United States,Business & Personal Services,9900,Western Union,Western Asset Bond Fund,United States,n/a,n/a,158.9080404
39589,39589,1848,4561,United States,"Insurance: Life, Health (Mutual)",-,Western & Southern Financial Group,Western Asset Bond Fund,United States,n/a,n/a,158.9080404
39590,39590,921,4561,United States,Computer Storage Devices,10200,Western Digital,Western Asset Bond Fund,United States,n/a,n/a,158.9080404
39591,39591,2362,4561,United States,Oil & Gas Operations,2600,Western Refining,Western Asset Bond Fund,United States,n/a,n/a,158.9080404
39597,39597,772,4562,United States,Business & Personal Services,9900,Western Union,Western Asset Corporate Loan Fund Inc,United States,n/a,n/a,112.0771438
39598,39598,1848,4562,United States,"Insurance: Life, Health (Mutual)",-,Western & Southern Financial Group,Western Asset Corporate Loan Fund Inc,United States,n/a,n/a,112.0771438
39599,39599,921,4562,United States,Computer Storage Devices,10200,Western Digital,Western Asset Corporate Loan Fund Inc,United States,n/a,n/a,112.0771438
39600,39600,2362,4562,United States,Oil & Gas Operations,2600,Western Refining,Western Asset Corporate Loan Fund Inc,United States,n/a,n/a,112.0771438
39606,39606,772,4563,United States,Business & Personal Services,9900,Western Union,Western Asset Emerging Markets Debt Fund Inc,United States,n/a,n/a,941.563186
39611,39611,1521,4563,United States,Food Markets,-,Wegmans Food Markets,Western Asset Emerging Markets Debt Fund Inc,United States,n/a,n/a,941.563186
39612,39612,1490,4563,United States,Food and Drug Stores,1212,Weis Markets,Western Asset Emerging Markets Debt Fund Inc,United States,n/a,n/a,941.563186
39614,39614,1848,4563,United States,"Insurance: Life, Health (Mutual)",-,Western & Southern Financial Group,Western Asset Emerging Markets Debt Fund Inc,United States,n/a,n/a,941.563186
39615,39615,921,4563,United States,Computer Storage Devices,10200,Western Digital,Western Asset Emerging Markets Debt Fund Inc,United States,n/a,n/a,941.563186
39616,39616,2362,4563,United States,Oil & Gas Operations,2600,Western Refining,Western Asset Emerging Markets Debt Fund Inc,United States,n/a,n/a,941.563186
39621,39621,772,4564,United States,Business & Personal Services,9900,Western Union,Western Asset Global Corporate Defined Opportunity Fund Inc.,United States,n/a,n/a,260.2642068
39629,39629,921,4564,United States,Computer Storage Devices,10200,Western Digital,Western Asset Global Corporate Defined Opportunity Fund Inc.,United States,n/a,n/a,260.2642068
39638,39638,1848,4564,United States,"Insurance: Life, Health (Mutual)",-,Western & Southern Financial Group,Western Asset Global Corporate Defined Opportunity Fund Inc.,United States,n/a,n/a,260.2642068
39639,39639,2362,4564,United States,Oil & Gas Operations,2600,Western Refining,Western Asset Global Corporate Defined Opportunity Fund Inc.,United States,n/a,n/a,260.2642068
39644,39644,772,4565,United States,Business & Personal Services,9900,Western Union,Western Asset Global High Income Fund Inc,United States,n/a,n/a,456.945917
39652,39652,921,4565,United States,Computer Storage Devices,10200,Western Digital,Western Asset Global High Income Fund Inc,United States,n/a,n/a,456.945917
39661,39661,1848,4565,United States,"Insurance: Life, Health (Mutual)",-,Western & Southern Financial Group,Western Asset Global High Income Fund Inc,United States,n/a,n/a,456.945917
39662,39662,2362,4565,United States,Oil & Gas Operations,2600,Western Refining,Western Asset Global High Income Fund Inc,United States,n/a,n/a,456.945917
39666,39666,772,4566,United States,Business & Personal Services,9900,Western Union,Western Asset High Income Fund II Inc.,United States,n/a,n/a,622.3918403
39667,39667,2362,4566,United States,Oil & Gas Operations,2600,Western Refining,Western Asset High Income Fund II Inc.,United States,n/a,n/a,622.3918403
39668,39668,1848,4566,United States,"Insurance: Life, Health (Mutual)",-,Western & Southern Financial Group,Western Asset High Income Fund II Inc.,United States,n/a,n/a,622.3918403
39669,39669,921,4566,United States,Computer Storage Devices,10200,Western Digital,Western Asset High Income Fund II Inc.,United States,n/a,n/a,622.3918403
39675,39675,772,4567,United States,Business & Personal Services,9900,Western Union,"Western Asset High Income Opportunity Fund, Inc.",United States,n/a,n/a,651.3303434
39676,39676,1848,4567,United States,"Insurance: Life, Health (Mutual)",-,Western & Southern Financial Group,"Western Asset High Income Opportunity Fund, Inc.",United States,n/a,n/a,651.3303434
39677,39677,921,4567,United States,Computer Storage Devices,10200,Western Digital,"Western Asset High Income Opportunity Fund, Inc.",United States,n/a,n/a,651.3303434
39678,39678,2362,4567,United States,Oil & Gas Operations,2600,Western Refining,"Western Asset High Income Opportunity Fund, Inc.",United States,n/a,n/a,651.3303434
39684,39684,772,4568,United States,Business & Personal Services,9900,Western Union,Western Asset Intermediate Muni Fund Inc,United States,n/a,n/a,134.3452851
39685,39685,1848,4568,United States,"Insurance: Life, Health (Mutual)",-,Western & Southern Financial Group,Western Asset Intermediate Muni Fund Inc,United States,n/a,n/a,134.3452851
39686,39686,921,4568,United States,Computer Storage Devices,10200,Western Digital,Western Asset Intermediate Muni Fund Inc,United States,n/a,n/a,134.3452851
39687,39687,2362,4568,United States,Oil & Gas Operations,2600,Western Refining,Western Asset Intermediate Muni Fund Inc,United States,n/a,n/a,134.3452851
39698,39698,921,4569,United States,Computer Storage Devices,10200,Western Digital,Western Asset Investment Grade Defined Opportunity Trust Inc.,United States,n/a,n/a,220.202415
39701,39701,2362,4569,United States,Oil & Gas Operations,2600,Western Refining,Western Asset Investment Grade Defined Opportunity Trust Inc.,United States,n/a,n/a,220.202415
39721,39721,1848,4569,United States,"Insurance: Life, Health (Mutual)",-,Western & Southern Financial Group,Western Asset Investment Grade Defined Opportunity Trust Inc.,United States,n/a,n/a,220.202415
39722,39722,772,4569,United States,Business & Personal Services,9900,Western Union,Western Asset Investment Grade Defined Opportunity Trust Inc.,United States,n/a,n/a,220.202415
39725,39725,772,4570,United States,Business & Personal Services,9900,Western Union,"Western Asset Managed Municipals Fund, Inc.",United States,n/a,n/a,592.4498307
39726,39726,1848,4570,United States,"Insurance: Life, Health (Mutual)",-,Western & Southern Financial Group,"Western Asset Managed Municipals Fund, Inc.",United States,n/a,n/a,592.4498307
39727,39727,921,4570,United States,Computer Storage Devices,10200,Western Digital,"Western Asset Managed Municipals Fund, Inc.",United States,n/a,n/a,592.4498307
39728,39728,2362,4570,United States,Oil & Gas Operations,2600,Western Refining,"Western Asset Managed Municipals Fund, Inc.",United States,n/a,n/a,592.4498307
39736,39736,1848,4571,United States,"Insurance: Life, Health (Mutual)",-,Western & Southern Financial Group,Western Asset Mortgage Capital Corporation,United States,Consumer Services,Real Estate Investment Trusts,409.55645580000004
39742,39742,921,4571,United States,Computer Storage Devices,10200,Western Digital,Western Asset Mortgage Capital Corporation,United States,Consumer Services,Real Estate Investment Trusts,409.55645580000004
39747,39747,772,4571,United States,Business & Personal Services,9900,Western Union,Western Asset Mortgage Capital Corporation,United States,Consumer Services,Real Estate Investment Trusts,409.55645580000004
39751,39751,2362,4571,United States,Oil & Gas Operations,2600,Western Refining,Western Asset Mortgage Capital Corporation,United States,Consumer Services,Real Estate Investment Trusts,409.55645580000004
39755,39755,772,4572,United States,Business & Personal Services,9900,Western Union,Western Asset Mortgage Defined Opportunity Fund Inc,United States,n/a,n/a,247.4599002
39756,39756,1848,4572,United States,"Insurance: Life, Health (Mutual)",-,Western & Southern Financial Group,Western Asset Mortgage Defined Opportunity Fund Inc,United States,n/a,n/a,247.4599002
39757,39757,921,4572,United States,Computer Storage Devices,10200,Western Digital,Western Asset Mortgage Defined Opportunity Fund Inc,United States,n/a,n/a,247.4599002
39758,39758,2362,4572,United States,Oil & Gas Operations,2600,Western Refining,Western Asset Mortgage Defined Opportunity Fund Inc,United States,n/a,n/a,247.4599002
39771,39771,921,4573,United States,Computer Storage Devices,10200,Western Digital,Western Asset Municipal Defined Opportunity Trust Inc,United States,n/a,n/a,272.57853539999996
39773,39773,1848,4573,United States,"Insurance: Life, Health (Mutual)",-,Western & Southern Financial Group,Western Asset Municipal Defined Opportunity Trust Inc,United States,n/a,n/a,272.57853539999996
